source,target,key,type,description,evidence,confidence,citations,chunk_id,page,file_name
Descriptor:fraction_25_250um,Limitation:size_selection_bias,CAUSES:d360ca8e96ba3b94,CAUSES,Selecting the 25–250 µm fraction may introduce bias.,this selection may lead to bias,0.84,regolith.pdf p.3 page_text chunk_99780812c420d780,chunk_99780812c420d780,3,regolith.pdf
Limitation:imaging_constraints_min_voxels,Chunk:chunk_99780812c420d780,EVIDENCED_BY:efc09eec976953b4,EVIDENCED_BY,supported by chunk,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Limitation:imaging_constraints_min_voxels,Paper:regolith,REPORTED_IN:828fe1fa4862a88d,REPORTED_IN,reported in this paper,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Limitation:size_selection_bias,Chunk:chunk_99780812c420d780,EVIDENCED_BY:73ed2a247858b1d8,EVIDENCED_BY,supported by chunk,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Limitation:size_selection_bias,Paper:regolith,REPORTED_IN:cfa8693b597c52ab,REPORTED_IN,reported in this paper,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Limitation:size_selection_bias,Limitation:generalization_caution,SUPPORTS:147094b1bf4c8ec5,SUPPORTS,Potential bias supports the caution against generalizing results beyond the measured size range.,caution should be taken when generalizing,0.76,regolith.pdf p.3 page_text chunk_99780812c420d780,chunk_99780812c420d780,3,regolith.pdf
Limitation:generalization_caution,Chunk:chunk_99780812c420d780,EVIDENCED_BY:46f59534d2a939d2,EVIDENCED_BY,supported by chunk,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Limitation:generalization_caution,Paper:regolith,REPORTED_IN:4be95f000a92964c,REPORTED_IN,reported in this paper,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Limitation:generalization_caution,Variable:particle_size_distribution,LIMITED_BY:4dde21061539c35b,LIMITED_BY,The results are limited to only part of the full particle size distribution.,represent only part of the particle size distribution,0.84,regolith.pdf p.3 page_text chunk_99780812c420d780,chunk_99780812c420d780,3,regolith.pdf
Concept:xray_generation,Chunk:chunk_99780812c420d780,EVIDENCED_BY:f0afd1c672c7e207,EVIDENCED_BY,supported by chunk,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Concept:xray_generation,Paper:regolith,REPORTED_IN:f3b2ab7d69909396,REPORTED_IN,reported in this paper,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Concept:xray_generation,Instrument:target_anode,USES:4ee5fcd64ffc21bc,USES,X-ray generation occurs when electrons travel from cathode to a target anode.,"electrons ... to a target anode (e.g., tungsten), generate X-rays",0.78,regolith.pdf p.3 page_text chunk_99780812c420d780,chunk_99780812c420d780,3,regolith.pdf
Concept:xray_generation,Concept:xray_interaction_bulb,CAUSES:b7dfd7e5e9643a35,CAUSES,The interaction within the target creates a bulb-shaped volume.,interaction within the target creates a bulb-shaped volume,0.8,regolith.pdf p.3 page_text chunk_99780812c420d780,chunk_99780812c420d780,3,regolith.pdf
Instrument:target_anode,Chunk:chunk_99780812c420d780,EVIDENCED_BY:b9dd5e51219ea33b,EVIDENCED_BY,supported by chunk,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Instrument:target_anode,Paper:regolith,REPORTED_IN:61679dcdde931121,REPORTED_IN,reported in this paper,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Instrument:target_anode,Material:tungsten,HAS_PROPERTY:78e05809457f76bc,HAS_PROPERTY,Tungsten is given as an example target anode material.,"a target anode (e.g., tungsten)",0.75,regolith.pdf p.3 page_text chunk_99780812c420d780,chunk_99780812c420d780,3,regolith.pdf
Instrument:target_anode,Concept:characteristic_xrays,MENTIONS:61007120849db6e5,MENTIONS,Characteristic X-rays are determined by the target material.,"characteristic X-rays, determined by the target material",0.86,regolith.pdf p.3 page_text chunk_99780812c420d780,chunk_99780812c420d780,3,regolith.pdf
Material:tungsten,Chunk:chunk_99780812c420d780,EVIDENCED_BY:da0d7d88f8ab86f7,EVIDENCED_BY,supported by chunk,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Material:tungsten,Paper:regolith,REPORTED_IN:682e0a75a48caf09,REPORTED_IN,reported in this paper,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Concept:xray_interaction_bulb,Chunk:chunk_99780812c420d780,EVIDENCED_BY:539c03dd0df2a058,EVIDENCED_BY,supported by chunk,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Concept:xray_interaction_bulb,Paper:regolith,REPORTED_IN:3832effd90ceba5b,REPORTED_IN,reported in this paper,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Concept:xray_interaction_bulb,Concept:characteristic_xrays,CAUSES:8718466326447d5f,CAUSES,The X-ray interaction produces characteristic X-rays.,producing two types of X-rays. One of them are characteristic X-rays,0.78,regolith.pdf p.3 page_text chunk_99780812c420d780,chunk_99780812c420d780,3,regolith.pdf
Concept:xray_interaction_bulb,Concept:bremsstrahlung,CAUSES:f26aeaa974e79ae0,CAUSES,The X-ray interaction produces bremsstrahlung as the other type of X-rays.,The oth- er one is bremsstrahlung,0.78,regolith.pdf p.3 page_text chunk_99780812c420d780,chunk_99780812c420d780,3,regolith.pdf
Concept:characteristic_xrays,Chunk:chunk_99780812c420d780,EVIDENCED_BY:5ca12a1dcb712d2b,EVIDENCED_BY,supported by chunk,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Concept:characteristic_xrays,Paper:regolith,REPORTED_IN:3bafdf0f4f4eafaf,REPORTED_IN,reported in this paper,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Concept:characteristic_xrays,Application:chemical_analysis,APPLIES_TO:a576d0444d1ab609,APPLIES_TO,Characteristic X-rays are primarily useful for chemical analysis.,primarily useful for chemical analysis,0.86,regolith.pdf p.3 page_text chunk_99780812c420d780,chunk_99780812c420d780,3,regolith.pdf
Concept:bremsstrahlung,Chunk:chunk_99780812c420d780,EVIDENCED_BY:e17d91a05a7f78f8,EVIDENCED_BY,supported by chunk,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Concept:bremsstrahlung,Paper:regolith,REPORTED_IN:1b772abe1f26ddce,REPORTED_IN,reported in this paper,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Concept:bremsstrahlung,Variable:integral_spectrum,CAUSES:e0dcd2b786ef2d6f,CAUSES,Bremsstrahlung determines the main part of the integral spectrum used for the measurements.,determines the main part of the integral spectrum used for the measure- ments,0.82,regolith.pdf p.3 page_text chunk_99780812c420d780,chunk_99780812c420d780,3,regolith.pdf
Variable:filtering,Chunk:chunk_99780812c420d780,EVIDENCED_BY:66e4d4f84a19083d,EVIDENCED_BY,supported by chunk,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Variable:filtering,Paper:regolith,REPORTED_IN:57e29151e842545b,REPORTED_IN,reported in this paper,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Variable:filtering,Concept:bremsstrahlung,INFLUENCES:2f3e3a9d7a6b812f,INFLUENCES,Filtering influences the continuous bremsstrahlung spectrum.,"bremsstrahlung, a continuous spectrum influenced by filtering",0.84,regolith.pdf p.3 page_text chunk_99780812c420d780,chunk_99780812c420d780,3,regolith.pdf
Variable:electron_acceleration_voltage,Chunk:chunk_99780812c420d780,EVIDENCED_BY:fc1d9250c9080153,EVIDENCED_BY,supported by chunk,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Variable:electron_acceleration_voltage,Paper:regolith,REPORTED_IN:2e74686601882929,REPORTED_IN,reported in this paper,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Variable:electron_acceleration_voltage,Concept:bremsstrahlung,INFLUENCES:56bfe542ae41a00d,INFLUENCES,Electron acceleration voltage influences the bremsstrahlung spectrum.,influenced by ... electron acceleration voltage,0.84,regolith.pdf p.3 page_text chunk_99780812c420d780,chunk_99780812c420d780,3,regolith.pdf
Variable:integral_spectrum,Chunk:chunk_99780812c420d780,EVIDENCED_BY:814e2af088f264f7,EVIDENCED_BY,supported by chunk,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Variable:integral_spectrum,Paper:regolith,REPORTED_IN:90881140390b6f2f,REPORTED_IN,reported in this paper,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Variable:interaction_bulb_stability,Chunk:chunk_99780812c420d780,EVIDENCED_BY:dcf076e07053d411,EVIDENCED_BY,supported by chunk,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Variable:interaction_bulb_stability,Paper:regolith,REPORTED_IN:a3b1f6a882e93803,REPORTED_IN,reported in this paper,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Variable:interaction_bulb_stability,Finding:sharp_reproducible_imaging,CAUSES:3cd305afc42948eb,CAUSES,Stability of the X-ray interaction bulb is critical for sharp and reproducible imaging.,the stability of the X-ray interaction bulb is critical for sharp and reproducible imaging,0.9,regolith.pdf p.3 page_text chunk_99780812c420d780,chunk_99780812c420d780,3,regolith.pdf
Finding:sharp_reproducible_imaging,Chunk:chunk_99780812c420d780,EVIDENCED_BY:9851ae44501cfae1,EVIDENCED_BY,supported by chunk,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Finding:sharp_reproducible_imaging,Paper:regolith,REPORTED_IN:e6d1a66cb025c83b,REPORTED_IN,reported in this paper,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Concept:conical_xray_beam,Chunk:chunk_99780812c420d780,EVIDENCED_BY:a721f2d3df0c3a16,EVIDENCED_BY,supported by chunk,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Concept:conical_xray_beam,Paper:regolith,REPORTED_IN:3edcb2462a24c32f,REPORTED_IN,reported in this paper,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Concept:conical_xray_beam,Instrument:flat_panel_detector,USES:8df25b316b6cac81,USES,The conical X-ray beam projects onto a 2D flat panel detector.,projecting onto a 2D flat panel de- tector,0.84,regolith.pdf p.3 page_text chunk_99780812c420d780,chunk_99780812c420d780,3,regolith.pdf
Instrument:flat_panel_detector,Chunk:chunk_99780812c420d780,EVIDENCED_BY:890359a13c37f11e,EVIDENCED_BY,supported by chunk,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Instrument:flat_panel_detector,Paper:regolith,REPORTED_IN:f61c24c1396cad36,REPORTED_IN,reported in this paper,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Method:sample_rotation,Chunk:chunk_99780812c420d780,EVIDENCED_BY:3e5fff6d5ff255ba,EVIDENCED_BY,supported by chunk,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Method:sample_rotation,Paper:regolith,REPORTED_IN:18d601386cfac636,REPORTED_IN,reported in this paper,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Method:sample_rotation,Method:xray_ct,PART_OF:a3a8fec6b1b1cecd,PART_OF,Sample rotation with fixed detector is described as part of the CT setup.,the sample rotates while the detector remains fixed,0.8,regolith.pdf p.3 page_text chunk_99780812c420d780,chunk_99780812c420d780,3,regolith.pdf
Method:sample_rotation,Dataset:projection_images_2d,CAUSES:95981e2ec69610f2,CAUSES,"Each rotational step produces a projection image, forming a series of 2D projection images.","Each rotational step produces a projection image, forming a series of 2D projection images",0.88,regolith.pdf p.3 page_text chunk_99780812c420d780,chunk_99780812c420d780,3,regolith.pdf
Dataset:projection_images_2d,Chunk:chunk_99780812c420d780,EVIDENCED_BY:d131927163a7b8e1,EVIDENCED_BY,supported by chunk,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Dataset:projection_images_2d,Paper:regolith,REPORTED_IN:820c644109edc684,REPORTED_IN,reported in this paper,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Dataset:tomogram_3d,Chunk:chunk_99780812c420d780,EVIDENCED_BY:c2eb15755d1aa66f,EVIDENCED_BY,supported by chunk,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Dataset:tomogram_3d,Paper:regolith,REPORTED_IN:24a8f3e825952714,REPORTED_IN,reported in this paper,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Method:fbp,Chunk:chunk_99780812c420d780,EVIDENCED_BY:2202e2391a82e978,EVIDENCED_BY,supported by chunk,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Method:fbp,Paper:regolith,REPORTED_IN:7a056a4a78157950,REPORTED_IN,reported in this paper,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Method:fbp,Dataset:projection_images_2d,USES:1f5c6b0b0fd33d1a,USES,Filtered back projection processes the series of 2D projection images.,processed into a 3D tomogram using reconstruction algorithms such as filtered back projection (FBP),0.86,regolith.pdf p.3 page_text chunk_99780812c420d780,chunk_99780812c420d780,3,regolith.pdf
Method:fbp,Dataset:tomogram_3d,CAUSES:7c8e7db072f2b813,CAUSES,Filtered back projection is used to produce a 3D tomogram from projection images.,processed into a 3D tomogram using reconstruction algorithms such as filtered back projection (FBP),0.86,regolith.pdf p.3 page_text chunk_99780812c420d780,chunk_99780812c420d780,3,regolith.pdf
Method:fbp,Document:buzug_2008,MENTIONS:f10db91aab1d9761,MENTIONS,The chunk cites Buzug (2008) for more details related to reconstruction algorithms such as FBP.,"For more details, we refer e.g., to (Buzug, 2008).",0.74,regolith.pdf p.3 page_text chunk_99780812c420d780,chunk_99780812c420d780,3,regolith.pdf
Application:chemical_analysis,Chunk:chunk_99780812c420d780,EVIDENCED_BY:585dcd4b561e8c00,EVIDENCED_BY,supported by chunk,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Application:chemical_analysis,Paper:regolith,REPORTED_IN:add6016c24c08cb6,REPORTED_IN,reported in this paper,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Finding:mineralogical_composition_known,Chunk:chunk_99780812c420d780,EVIDENCED_BY:84466bea6bd900cc,EVIDENCED_BY,supported by chunk,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Finding:mineralogical_composition_known,Paper:regolith,REPORTED_IN:47e28ef3763f0c87,REPORTED_IN,reported in this paper,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Finding:mineralogical_composition_known,Concept:characteristic_xrays,LIMITED_BY:31ae4ab4f400816d,LIMITED_BY,Characteristic X-rays are described as irrelevant here because the mineralogical composition of the target material is known.,"irrelevant here, since the min- eralogical composition of the target material is known",0.82,regolith.pdf p.3 page_text chunk_99780812c420d780,chunk_99780812c420d780,3,regolith.pdf
Method:correlative_measurements_future,Chunk:chunk_99780812c420d780,EVIDENCED_BY:90912f8e645cb90e,EVIDENCED_BY,supported by chunk,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Method:correlative_measurements_future,Paper:regolith,REPORTED_IN:75a8e21ea684321c,REPORTED_IN,reported in this paper,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Method:correlative_measurements_future,Concept:excluded_fractions,APPLIES_TO:bfb4472ef36b6863,APPLIES_TO,Future correlative measurements are intended to evaluate excluded fractions.,Following studies will include correlative measurements for evaluating excluded fractions.,0.86,regolith.pdf p.3 page_text chunk_99780812c420d780,chunk_99780812c420d780,3,regolith.pdf
Concept:excluded_fractions,Chunk:chunk_99780812c420d780,EVIDENCED_BY:7bc60c48bd8885ef,EVIDENCED_BY,supported by chunk,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Concept:excluded_fractions,Paper:regolith,REPORTED_IN:7f26443ccf84bd87,REPORTED_IN,reported in this paper,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Document:buzug_2008,Chunk:chunk_99780812c420d780,EVIDENCED_BY:fc4a9f41affd3068,EVIDENCED_BY,supported by chunk,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Document:buzug_2008,Paper:regolith,REPORTED_IN:9e9e4e0d0aea1d3a,REPORTED_IN,reported in this paper,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
