source,target,key,type,description,evidence,confidence,citations,chunk_id,page,file_name
Method:multivariate_stat_analysis,Paper:regolith,REPORTED_IN:dcd461026741aac8,REPORTED_IN,reported in this paper,regolith.pdf p.2 page_text chunk_44889c813b9be835,1.0,regolith.pdf p.2 page_text chunk_44889c813b9be835,,,
Method:multivariate_stat_analysis,Finding:similarities_differences_understanding,SUPPORTS:05a5c86a5a21d23a,SUPPORTS,Multivariate statistical analysis is used to better understand similarities and differences of simulant particles.,multivariate statistical analysis ... are used to better understand similarities and differences of regolith simulant particles,0.85,regolith.pdf p.2 page_text chunk_44889c813b9be835,chunk_44889c813b9be835,2,regolith.pdf
Method:multivariate_stat_analysis,Dataset:micro_ct_data,USES:357d9d486328fb52,USES,The methods are applied to 3D X-ray micro-CT data.,We apply these methods to 3D X-ray micro-CT data,0.9,regolith.pdf p.2 page_text chunk_44889c813b9be835,chunk_44889c813b9be835,2,regolith.pdf
Method:parametric_models,Paper:regolith,REPORTED_IN:157a4a523ae51571,REPORTED_IN,reported in this paper,regolith.pdf p.2 page_text chunk_44889c813b9be835,1.0,regolith.pdf p.2 page_text chunk_44889c813b9be835,,,
Method:parametric_models,Concept:non_gaussian_multivar_dists,APPLIES_TO:727ce413a2e89480,APPLIES_TO,Parametric models are used for multivariate non-Gaussian probability distributions.,parametric models for multivariate non-Gaussian probability distributions,0.85,regolith.pdf p.2 page_text chunk_44889c813b9be835,chunk_44889c813b9be835,2,regolith.pdf
Concept:non_gaussian_multivar_dists,Paper:regolith,REPORTED_IN:60049b1ceb82948d,REPORTED_IN,reported in this paper,regolith.pdf p.2 page_text chunk_44889c813b9be835,1.0,regolith.pdf p.2 page_text chunk_44889c813b9be835,,,
Concept:non_gaussian_multivar_dists,Variable:descriptor_vectors,DERIVED_FROM:004228b9f20447e7,DERIVED_FROM,The modeled distributions are distributions of descriptor vectors.,probability distributions of descriptor vectors,0.8,regolith.pdf p.2 page_text chunk_44889c813b9be835,chunk_44889c813b9be835,2,regolith.pdf
Variable:descriptor_vectors,Paper:regolith,REPORTED_IN:a94342bd76c1fa9f,REPORTED_IN,reported in this paper,regolith.pdf p.2 page_text chunk_44889c813b9be835,1.0,regolith.pdf p.2 page_text chunk_44889c813b9be835,,,
Dataset:micro_ct_data,Paper:regolith,REPORTED_IN:872f9a7d92526011,REPORTED_IN,reported in this paper,regolith.pdf p.2 page_text chunk_44889c813b9be835,1.0,regolith.pdf p.2 page_text chunk_44889c813b9be835,,,
Dataset:micro_ct_data,Instrument:xray_micro_ct,DERIVED_FROM:2ace2f683242dad4,DERIVED_FROM,"The dataset is identified as 3D X-ray micro-CT data, implying it comes from X-ray micro-CT.",3D X-ray micro-CT data,0.7,regolith.pdf p.2 page_text chunk_44889c813b9be835,chunk_44889c813b9be835,2,regolith.pdf
Dataset:micro_ct_data,Material:regolith_simulants,APPLIES_TO:8557e6d9926f7a05,APPLIES_TO,The micro-CT data are of different regolith simulants.,data of different regolith simulants,0.85,regolith.pdf p.2 page_text chunk_44889c813b9be835,chunk_44889c813b9be835,2,regolith.pdf
Instrument:xray_micro_ct,Paper:regolith,REPORTED_IN:516469f792895eee,REPORTED_IN,reported in this paper,regolith.pdf p.2 page_text chunk_44889c813b9be835,1.0,regolith.pdf p.2 page_text chunk_44889c813b9be835,,,
Concept:mare_regolith,Paper:regolith,REPORTED_IN:f3ea6a7c8e3da207,REPORTED_IN,reported in this paper,regolith.pdf p.2 page_text chunk_44889c813b9be835,1.0,regolith.pdf p.2 page_text chunk_44889c813b9be835,,,
Concept:highlands_regolith,Paper:regolith,REPORTED_IN:03d0f5abf86c0897,REPORTED_IN,reported in this paper,regolith.pdf p.2 page_text chunk_44889c813b9be835,1.0,regolith.pdf p.2 page_text chunk_44889c813b9be835,,,
Dataset:three_lunar_samples,Paper:regolith,REPORTED_IN:f393310f06926584,REPORTED_IN,reported in this paper,regolith.pdf p.2 page_text chunk_44889c813b9be835,1.0,regolith.pdf p.2 page_text chunk_44889c813b9be835,,,
Finding:shape_investigation_necessity,Paper:regolith,REPORTED_IN:145a9c849436ff7e,REPORTED_IN,reported in this paper,regolith.pdf p.2 page_text chunk_44889c813b9be835,1.0,regolith.pdf p.2 page_text chunk_44889c813b9be835,,,
Finding:similarities_differences_understanding,Paper:regolith,REPORTED_IN:eb6ad45c7c29f438,REPORTED_IN,reported in this paper,regolith.pdf p.2 page_text chunk_44889c813b9be835,1.0,regolith.pdf p.2 page_text chunk_44889c813b9be835,,,
Variable:mineralogical_composition,Paper:regolith,REPORTED_IN:d0e6d074cf1830b4,REPORTED_IN,reported in this paper,regolith.pdf p.2 page_text chunk_44889c813b9be835,1.0,regolith.pdf p.2 page_text chunk_44889c813b9be835,,,
Document:doc_regolith_p7_chunk5647,Paper:regolith,REPORTED_IN:0163f0adf1551c10,REPORTED_IN,reported in this paper,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,1.0,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,,,
Variable:x_trivariate,Paper:regolith,REPORTED_IN:17d1f8ce132dd2c2,REPORTED_IN,reported in this paper,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,1.0,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,,,
Concept:univariate_densities_f1_f2_f3,Paper:regolith,REPORTED_IN:951b9e345bedde20,REPORTED_IN,reported in this paper,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,1.0,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,,,
Concept:bivariate_copula_densities,Paper:regolith,REPORTED_IN:7ab5743961272899,REPORTED_IN,reported in this paper,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,1.0,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,,,
Concept:rvine_copulas,Paper:regolith,REPORTED_IN:a78c0b213ac98af9,REPORTED_IN,reported in this paper,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,1.0,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,,,
Concept:rvine_copulas,Person:joe_2014,MENTIONS:aee014d9c0725035,MENTIONS,Joe (2014) is referenced for further details on copulas for d>3.,"refer to (Joe, 2014;",0.72,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,chunk_5647a24ba128bfa1,7,regolith.pdf
Concept:rvine_copulas,Person:czado_2019,MENTIONS:0d6f00253a0a4f26,MENTIONS,Czado (2019) is referenced for further details on copulas for d>3.,"Czado, 2019;",0.7,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,chunk_5647a24ba128bfa1,7,regolith.pdf
Concept:rvine_copulas,Person:aigner_2023,MENTIONS:ae46e13d36b3d63b,MENTIONS,Aigner et al. (2023) is referenced for further details on copulas for d>3.,"Aigner et al., 2023;",0.7,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,chunk_5647a24ba128bfa1,7,regolith.pdf
Concept:rvine_copulas,Person:furat_2024,MENTIONS:61742bdabd72eaac,MENTIONS,Furat et al. (2024) is referenced for further details on copulas for d>3.,"Furat et al., 2024",0.7,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,chunk_5647a24ba128bfa1,7,regolith.pdf
Method:trivariate_copula_models,Paper:regolith,REPORTED_IN:f4b67b0b0ae6a535,REPORTED_IN,reported in this paper,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,1.0,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,,,
Method:trivariate_copula_models,Limitation:limitation_trivariate_only,LIMITED_BY:044f657d23af57bb,LIMITED_BY,The study limits modeling to trivariate copula models and omits general d>3 R-vine construction details.,"since in the present paper only trivariate copula models will be used, we will not elaborate further",0.85,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,chunk_5647a24ba128bfa1,7,regolith.pdf
Limitation:limitation_trivariate_only,Paper:regolith,REPORTED_IN:048f4ec6c2fb846a,REPORTED_IN,reported in this paper,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,1.0,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,,,
Method:fit_rvine_copulas_to_data,Paper:regolith,REPORTED_IN:e02cbbf9238c633b,REPORTED_IN,reported in this paper,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,1.0,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,,,
Method:fit_rvine_copulas_to_data,Instrument:pyvinecopulib,USES:3a228da0001b432b,USES,Fitting (R-vine) copulas to data is performed using the pyvinecopulib package.,"For fitting (R-vine) copulas to data, we will make use of the pyvinecopulib package",0.9,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,chunk_5647a24ba128bfa1,7,regolith.pdf
Instrument:pyvinecopulib,Paper:regolith,REPORTED_IN:c1b92a6d9a939103,REPORTED_IN,reported in this paper,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,1.0,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,,,
Method:multivariate_data_analysis,Paper:regolith,REPORTED_IN:7282c5a8fd8f93b8,REPORTED_IN,reported in this paper,regolith.pdf p.13 page_text chunk_384212dd00619739,1.0,regolith.pdf p.13 page_text chunk_384212dd00619739,,,
Method:multivariate_data_analysis,Application:application_stochastic_3d_modeling,SUPPORTS:288545a83678ce8c,SUPPORTS,Multivariate analysis is framed as a first step toward stochastic 3D modeling of regolith particles.,serve as a first step towards stochastic 3D modeling of regolith particles,0.86,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,chunk_5647a24ba128bfa1,7,regolith.pdf
Method:multivariate_data_analysis,Material:csm_lht_1,APPLIES_TO:0a7e68f435ba1344,APPLIES_TO,The multivariate methods are demonstrated using the CSM-LHT-1 simulant.,we chose CSM-LHT-1 to demonstrate their capabilities,0.86,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,chunk_5647a24ba128bfa1,7,regolith.pdf
Method:multivariate_data_analysis,Material:csm-lht-1_particles,APPLIES_TO:4f9fc32e7a368aaa,APPLIES_TO,Multivariate analysis was performed for CSM-LHT-1 particles.,multivariate analysis and parametric modeling performed for CSM-LHT-1 particles,0.9,regolith.pdf p.13 page_text chunk_384212dd00619739,chunk_384212dd00619739,13,regolith.pdf
Application:application_stochastic_3d_modeling,Paper:regolith,REPORTED_IN:f61c5b05a127f170,REPORTED_IN,reported in this paper,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,1.0,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,,,
Method:spearman_rank_correlation,Paper:regolith,REPORTED_IN:c018a9da784269f4,REPORTED_IN,reported in this paper,regolith.pdf p.10 page_text chunk_2ca960600a9df8b8,1.0,regolith.pdf p.10 page_text chunk_2ca960600a9df8b8,,,
Method:spearman_rank_correlation,Concept:particle_descriptors,MEASURES:b820add208cc4543,MEASURES,Spearman rank correlation coefficients are computed for pairs of particle descriptors.,"The Spearman rank correlation coefficients (Joe, 2014) of the pairs of particle descriptors",0.88,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,chunk_5647a24ba128bfa1,7,regolith.pdf
Method:spearman_rank_correlation,Variable:rs,USES:fe08130fefd0cb4a,USES,Spearman’s rank correlation is quantified by the coefficient rs.,"Spearman’s rank correlation coefficients, denoted by rs",0.95,regolith.pdf p.10 page_text chunk_2ca960600a9df8b8,chunk_2ca960600a9df8b8,10,regolith.pdf
Method:spearman_rank_correlation,Descriptor:particle_descriptors,MEASURES:fc7ba04778c78b96,MEASURES,Spearman’s rank correlation measures associations for pairs of particle descriptors.,for pairs of particle descriptors,0.9,regolith.pdf p.10 page_text chunk_2ca960600a9df8b8,chunk_2ca960600a9df8b8,10,regolith.pdf
Concept:particle_descriptors,Paper:regolith,REPORTED_IN:5accb9560f960bf8,REPORTED_IN,reported in this paper,regolith.pdf p.13 page_text chunk_e99dbc4d11e11bdf,1.0,regolith.pdf p.13 page_text chunk_e99dbc4d11e11bdf,,,
Descriptor:volume_descriptor,Paper:regolith,REPORTED_IN:a3e28a3d737a44be,REPORTED_IN,reported in this paper,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,1.0,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,,,
Descriptor:surface_area_descriptor,Paper:regolith,REPORTED_IN:f1689167054602aa,REPORTED_IN,reported in this paper,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,1.0,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,,,
Finding:finding_volume_surface_area_high_corr,Paper:regolith,REPORTED_IN:9d571bb439e43406,REPORTED_IN,reported in this paper,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,1.0,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,,,
Finding:finding_volume_surface_area_high_corr,Descriptor:volume_descriptor,APPLIES_TO:5063721e9830001a,APPLIES_TO,The reported high correlation involves particle volumes.,the volumes and surface areas of particles are highly correlated,0.9,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,chunk_5647a24ba128bfa1,7,regolith.pdf
Finding:finding_volume_surface_area_high_corr,Descriptor:surface_area_descriptor,APPLIES_TO:a3f629fa2fb90336,APPLIES_TO,The reported high correlation involves particle surface areas.,the volumes and surface areas of particles are highly correlated,0.9,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,chunk_5647a24ba128bfa1,7,regolith.pdf
Finding:finding_volume_surface_area_high_corr,Method:spearman_rank_correlation,EVIDENCED_BY:ed0fa9ac2ec05397,EVIDENCED_BY,The high correlation between volume and surface area is supported by Spearman rank correlation results.,"The Spearman rank correlation coefficients ... show the expected behavior. In particular, the volumes and surface areas of particles are highly correlated.",0.78,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,chunk_5647a24ba128bfa1,7,regolith.pdf
Dataset:dataset_image_data_189504,Paper:regolith,REPORTED_IN:4a0ff74719bd0bc3,REPORTED_IN,reported in this paper,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,1.0,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,,,
Dataset:dataset_image_data_189504,Material:regolith_simulants,APPLIES_TO:01e53d7a5b94c94a,APPLIES_TO,The dataset comprises particles from seven different regolith simulants.,189504 individual particles of seven different regolith simulants,0.9,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,chunk_5647a24ba128bfa1,7,regolith.pdf
Dataset:dataset_image_data_189504,Document:doc_regolith_p7_chunk5647,REPORTED_IN:a0facb760606d9f4,REPORTED_IN,The image dataset is described in this document chunk.,The image data considered in this paper refers to 189504 individual particles,0.84,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,chunk_5647a24ba128bfa1,7,regolith.pdf
Material:csm_lht_1,Paper:regolith,REPORTED_IN:02fe638b83f155ba,REPORTED_IN,reported in this paper,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,1.0,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,,,
Person:joe_2014,Paper:regolith,REPORTED_IN:1e9cad0a41f0ddf2,REPORTED_IN,reported in this paper,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,1.0,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,,,
Person:czado_2019,Paper:regolith,REPORTED_IN:d825351f46765976,REPORTED_IN,reported in this paper,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,1.0,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,,,
Person:aigner_2023,Paper:regolith,REPORTED_IN:cfb92fabab6b8d79,REPORTED_IN,reported in this paper,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,1.0,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,,,
Person:furat_2024,Paper:regolith,REPORTED_IN:26f88f6aa387b26d,REPORTED_IN,reported in this paper,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,1.0,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,,,
Document:regolith.pdf_p13,Paper:regolith,REPORTED_IN:486c52aa98e444d4,REPORTED_IN,reported in this paper,regolith.pdf p.13 page_text chunk_e99dbc4d11e11bdf,1.0,regolith.pdf p.13 page_text chunk_e99dbc4d11e11bdf,,,
Document:regolith.pdf_p13,Material:lunar_regolith,MENTIONS:87e54a88bed8e69c,MENTIONS,The document discusses understanding lunar regolith properties and conditions.,understanding the mechanical properties of lunar regolith,0.85,regolith.pdf p.13 page_text chunk_e99dbc4d11e11bdf,chunk_e99dbc4d11e11bdf,13,regolith.pdf
Concept:mechanical_properties,Paper:regolith,REPORTED_IN:699359b419014c1f,REPORTED_IN,reported in this paper,regolith.pdf p.13 page_text chunk_e99dbc4d11e11bdf,1.0,regolith.pdf p.13 page_text chunk_e99dbc4d11e11bdf,,,
Concept:mechanical_properties,Descriptor:reduced_gravity,HAS_DESCRIPTOR:9255aa272940e550,HAS_DESCRIPTOR,Mechanical properties are considered under reduced gravity conditions.,especially under the conditions of reduced gravity,0.82,regolith.pdf p.13 page_text chunk_e99dbc4d11e11bdf,chunk_e99dbc4d11e11bdf,13,regolith.pdf
Concept:mechanical_properties,Descriptor:vacuum,HAS_DESCRIPTOR:86a7921ea23f9242,HAS_DESCRIPTOR,Mechanical properties are considered under vacuum conditions.,and vacuum,0.82,regolith.pdf p.13 page_text chunk_e99dbc4d11e11bdf,chunk_e99dbc4d11e11bdf,13,regolith.pdf
Concept:mechanical_properties,Application:regolith_handling_equipment,SUPPORTS:2d03049c55b3c58e,SUPPORTS,Understanding regolith mechanical properties enables reliable regolith handling and processing.,is essential for enabling reliable regolith handling and processing,0.8,regolith.pdf p.13 page_text chunk_e99dbc4d11e11bdf,chunk_e99dbc4d11e11bdf,13,regolith.pdf
Descriptor:reduced_gravity,Paper:regolith,REPORTED_IN:d63abd416da14172,REPORTED_IN,reported in this paper,regolith.pdf p.13 page_text chunk_e99dbc4d11e11bdf,1.0,regolith.pdf p.13 page_text chunk_e99dbc4d11e11bdf,,,
Descriptor:vacuum,Paper:regolith,REPORTED_IN:7e503ee100d36c27,REPORTED_IN,reported in this paper,regolith.pdf p.13 page_text chunk_e99dbc4d11e11bdf,1.0,regolith.pdf p.13 page_text chunk_e99dbc4d11e11bdf,,,
Concept:rheology,Paper:regolith,REPORTED_IN:208a1c52e3644e27,REPORTED_IN,reported in this paper,regolith.pdf p.13 page_text chunk_e99dbc4d11e11bdf,1.0,regolith.pdf p.13 page_text chunk_e99dbc4d11e11bdf,,,
Concept:rheology,Application:regolith_handling_equipment,SUPPORTS:f82fc647e78f6e1a,SUPPORTS,Understanding the rheology of lunar regolith is required to develop regolith handling equipment.,understanding of the rheology of lunar regolith is required for fast and reliable development of regolith handling equipment,0.84,regolith.pdf p.13 page_text chunk_e99dbc4d11e11bdf,chunk_e99dbc4d11e11bdf,13,regolith.pdf
